round,p_aggressive,p_defensive,p_balanced,avg_reward,strategy_entropy,personality_norm,phase
39,0.25,0.5,0.25,0.5624999999999997,1.0397207705399178,0.014473342653631973,burn-in
40,0.5,0.25,0.25,0.6374999999999996,1.0397207705399178,0.016264369981735402,burn-in
41,0.0,0.5,0.5,0.6937499999999995,0.6931471803599453,0.01710824847255292,burn-in
42,0.0,1.0,0.0,0.7687499999999995,-1.000000082690371e-10,0.015492840388340994,burn-in
43,0.25,0.75,0.0,0.8249999999999995,0.5623351444188083,0.01470457045823201,burn-in
44,0.5,0.5,0.0,0.8999999999999995,0.6931471803599453,0.013201710353207975,burn-in
45,0.5,0.5,0.0,0.9187499999999995,0.6931471803599453,0.013350347217706818,burn-in
46,0.75,0.25,0.0,0.9937499999999995,0.5623351444188083,0.011978894924454017,burn-in
47,0.25,0.5,0.25,0.9187499999999994,1.0397207705399178,0.013522069152561877,burn-in
48,0.25,0.25,0.5,0.9749999999999994,1.0397207705399178,0.01295057712677955,burn-in
49,0.5,0.25,0.25,0.8999999999999995,1.0397207705399178,0.014158836684205334,burn-in
50,0.5,0.25,0.25,0.9562499999999995,1.0397207705399178,0.015040992165163147,burn-in
51,1.0,0.0,0.0,0.9749999999999994,-1.000000082690371e-10,0.014922128597321454,tail
52,0.0,0.25,0.75,1.0312499999999996,0.5623351444188083,0.015171799011424248,tail
53,0.0,0.25,0.75,1.0874999999999995,0.5623351444188083,0.014387011889586729,tail
54,0.75,0.0,0.25,1.1437499999999994,0.5623351444188083,0.013825000627888231,tail
55,0.25,0.0,0.75,1.2187499999999996,0.5623351444188083,0.012269842914189552,tail
56,0.5,0.5,0.0,1.2749999999999995,0.6931471803599453,0.011426969385636622,tail
57,0.5,0.25,0.25,1.2937499999999995,1.0397207705399178,0.01179919150361105,tail
58,1.0,0.0,0.0,1.3499999999999996,-1.000000082690371e-10,0.010341022215012794,tail
59,0.25,0.25,0.5,1.4062499999999996,1.0397207705399178,0.010002842477960376,tail
60,0.5,0.25,0.25,1.4624999999999995,1.0397207705399178,0.009212438988566236,tail
61,0.25,0.25,0.5,1.5187499999999994,1.0397207705399178,0.007297497668531471,tail
62,0.25,0.0,0.75,1.5937499999999993,0.5623351444188083,0.006006362367430811,tail
63,0.0,0.25,0.75,1.5374999999999994,0.5623351444188083,0.007785048994529243,tail
64,0.5,0.25,0.25,1.6124999999999996,1.0397207705399178,0.0064176981043308715,tail
65,0.0,0.25,0.75,1.6687499999999995,0.5623351444188083,0.00719105437476536,tail
66,0.25,0.25,0.5,1.7249999999999994,1.0397207705399178,0.0066900063449769915,tail
67,0.5,0.5,0.0,1.7812499999999993,0.6931471803599453,0.006911236573307343,tail
68,0.25,0.0,0.75,1.8562499999999995,0.5623351444188083,0.00559168374314324,tail
69,0.5,0.25,0.25,1.9124999999999992,1.0397207705399178,0.005405647847005295,tail
70,0.5,0.25,0.25,1.8562499999999997,1.0397207705399178,0.007527358953344641,tail
71,0.25,0.5,0.25,1.7999999999999998,1.0397207705399178,0.008322838443520436,tail
72,0.25,0.0,0.75,1.8749999999999996,0.5623351444188083,0.007315711842120554,tail
73,0.5,0.25,0.25,1.8937499999999996,1.0397207705399178,0.007443340668846109,tail
74,0.0,1.0,0.0,1.9499999999999995,-1.000000082690371e-10,0.007116512366594183,tail
75,0.5,0.5,0.0,1.9687499999999996,0.6931471803599453,0.007946080226893039,tail
76,0.25,0.5,0.25,1.9874999999999994,1.0397207705399178,0.007887700571934655,tail
77,0.5,0.25,0.25,2.0062499999999996,1.0397207705399178,0.0076994036114637334,tail
78,0.5,0.25,0.25,2.0624999999999996,1.0397207705399178,0.007097328392606521,tail
79,0.25,0.25,0.5,2.1187499999999995,1.0397207705399178,0.0077333490481161235,tail
80,0.75,0.25,0.0,2.1749999999999994,0.5623351444188083,0.007922345824820693,tail
81,0.75,0.0,0.25,2.2312499999999993,0.5623351444188083,0.00811503127775161,tail
82,0.0,0.25,0.75,2.249999999999999,0.5623351444188083,0.008241709849903599,tail
83,0.5,0.5,0.0,2.306249999999999,0.6931471803599453,0.008438843771594933,tail
84,0.25,0.5,0.25,2.362499999999999,1.0397207705399178,0.008639078686732339,tail
85,0.5,0.25,0.25,2.381249999999999,1.0397207705399178,0.008770660132889888,tail
86,0.25,0.5,0.25,2.4374999999999996,1.0397207705399178,0.00711475872160578,tail
87,0.25,0.5,0.25,2.4937499999999995,1.0397207705399178,0.007234440619452782,tail
88,0.25,0.0,0.75,2.512499999999999,0.5623351444188083,0.00820258100048049,tail
89,0.5,0.25,0.25,2.5874999999999986,1.0397207705399178,0.009663669165286524,tail
90,0.25,0.5,0.25,2.5874999999999986,1.0397207705399178,0.009663669165286524,tail
91,0.5,0.5,0.0,2.606249999999999,0.6931471803599453,0.009656632049256136,tail
92,0.0,1.0,0.0,2.549999999999999,-1.000000082690371e-10,0.009752214403092607,tail
93,0.25,0.5,0.25,2.606249999999999,1.0397207705399178,0.010520993191854726,tail
94,0.5,0.0,0.5,2.549999999999999,0.6931471803599453,0.010776876125657902,tail
95,0.25,0.25,0.5,2.606249999999999,1.0397207705399178,0.011593881026513165,tail
96,0.0,0.25,0.75,2.624999999999999,0.5623351444188083,0.012982577133519186,tail
97,0.5,0.25,0.25,2.6812499999999986,1.0397207705399178,0.012487598014296605,tail
98,0.25,0.75,0.0,2.6812499999999986,0.5623351444188083,0.012487598014296605,tail
99,0.5,0.0,0.5,2.737499999999999,0.6931471803599453,0.012722946686826553,tail
100,0.5,0.5,0.0,2.7562499999999988,0.6931471803599453,0.01412847179555436,tail
101,0.5,0.0,0.5,2.7749999999999986,0.6931471803599453,0.014239960522924274,tail
102,0.25,0.25,0.5,2.7749999999999986,1.0397207705399178,0.014239960522924274,tail
103,0.5,0.0,0.5,2.793749999999999,0.6931471803599453,0.014180978524407948,tail
104,0.25,0.5,0.25,2.8499999999999988,1.0397207705399178,0.014420722875913176,tail
105,0.25,0.0,0.75,2.8687499999999986,0.5623351444188083,0.015847920226983413,tail
106,0.25,0.25,0.5,2.8687499999999986,1.0397207705399178,0.015847920226983413,tail
107,0.0,0.5,0.5,2.812499999999999,0.6931471803599453,0.016437252453775933,tail
108,0.5,0.25,0.25,2.831249999999999,1.0397207705399178,0.01656030842418592,tail
109,0.25,0.5,0.25,2.8499999999999988,1.0397207705399178,0.016487842743467974,tail
110,0.5,0.25,0.25,2.924999999999999,1.0397207705399178,0.018361531344997586,tail
111,0.75,0.0,0.25,2.9437499999999988,0.5623351444188083,0.01828777186609632,tail
112,0.5,0.0,0.5,2.8874999999999984,0.6931471803599453,0.018743922626191713,tail
113,0.25,0.25,0.5,2.962499999999999,1.0397207705399178,0.01754259449248524,tail
114,0.25,0.25,0.5,2.9812499999999984,1.0397207705399178,0.017296300207502526,tail
115,0.75,0.0,0.25,2.9999999999999987,0.5623351444188083,0.017050298343756574,tail
116,0.75,0.0,0.25,3.0187499999999985,0.5623351444188083,0.017166704591381973,tail
117,0.5,0.5,0.0,3.0749999999999984,0.6931471803599453,0.015097775228167734,tail
118,0.25,0.0,0.75,3.093749999999999,0.5623351444188083,0.015981641621673526,tail
119,0.5,0.25,0.25,3.1124999999999985,1.0397207705399178,0.016952832978795605,tail
120,0.25,0.0,0.75,3.1687499999999984,0.5623351444188083,0.01998317434604522,tail
121,0.5,0.25,0.25,3.1124999999999985,1.0397207705399178,0.020539239313141444,tail
122,0.25,0.25,0.5,3.1124999999999985,1.0397207705399178,0.020539239313141444,tail
123,0.25,0.5,0.25,3.1312499999999983,1.0397207705399178,0.021622087050918413,tail
124,0.25,0.25,0.5,3.1874999999999982,1.0397207705399178,0.021042391179770754,tail
125,0.5,0.0,0.5,3.1312499999999983,0.6931471803599453,0.021664803605797388,tail
126,0.5,0.0,0.5,3.149999999999998,0.6931471803599453,0.021819493068762436,tail
127,0.25,0.25,0.5,3.2062499999999976,1.0397207705399178,0.022698863182039297,tail
128,1.0,0.0,0.0,3.224999999999998,-1.000000082690371e-10,0.022853599297879768,tail
129,0.25,0.25,0.5,3.2437499999999977,1.0397207705399178,0.02260555871289666,tail
130,0.5,0.25,0.25,3.2999999999999976,1.0397207705399178,0.02185418900936251,tail
131,0.25,0.25,0.5,3.356249999999998,1.0397207705399178,0.021216497282644017,tail
132,0.25,0.5,0.25,3.281249999999998,1.0397207705399178,0.022815895865967273,tail
133,0.25,0.25,0.5,3.224999999999998,1.0397207705399178,0.0234563095818883,tail
134,0.5,0.25,0.25,3.2812499999999982,1.0397207705399178,0.02370274904942452,tail
135,0.75,0.25,0.0,3.299999999999998,0.5623351444188083,0.023860302158548154,tail
136,0.25,0.5,0.25,3.356249999999998,1.0397207705399178,0.023168371490029163,tail
137,0.25,0.25,0.5,3.356249999999998,1.0397207705399178,0.023168371490029163,tail
138,0.5,0.5,0.0,3.412499999999998,0.6931471803599453,0.022429695814706777,tail
139,0.25,0.0,0.75,3.4312499999999977,0.5623351444188083,0.02218218833133161,tail
140,0.5,0.25,0.25,3.4874999999999976,1.0397207705399178,0.021555788508638787,tail
141,0.5,0.25,0.25,3.506249999999998,1.0397207705399178,0.021463146709340256,tail
142,0.5,0.25,0.25,3.5249999999999977,1.0397207705399178,0.021603885404790742,tail
143,0.25,0.5,0.25,3.5812499999999976,1.0397207705399178,0.021850951562835546,tail
144,0.5,0.0,0.5,3.599999999999998,0.6931471803599453,0.021992662227212842,tail
145,0.5,0.0,0.5,3.674999999999997,0.6931471803599453,0.023885198610721397,tail
146,0.25,0.5,0.25,3.7312499999999975,1.0397207705399178,0.023267422254475294,tail
147,0.75,0.0,0.25,3.6749999999999976,0.5623351444188083,0.02582199221822459,tail
148,0.0,0.5,0.5,3.6937499999999974,0.6931471803599453,0.02571583662788783,tail
149,0.75,0.0,0.25,3.7124999999999977,0.5623351444188083,0.027177929749180388,tail
150,0.5,0.0,0.5,3.6374999999999975,0.6931471803599453,0.028857109130954694,tail
151,0.5,0.5,0.0,3.712499999999997,0.6931471803599453,0.030740952895052364,tail
152,0.25,0.25,0.5,3.768749999999997,1.0397207705399178,0.030034181915499673,tail
153,0.25,0.25,0.5,3.7874999999999974,1.0397207705399178,0.029927358886073237,tail
154,0.75,0.0,0.25,3.7124999999999977,0.5623351444188083,0.03161179628022573,tail
155,0.5,0.5,0.0,3.768749999999997,0.6931471803599453,0.02982880843245324,tail
156,0.25,0.25,0.5,3.768749999999997,1.0397207705399178,0.02982880843245324,tail
157,0.25,0.25,0.5,3.824999999999997,1.0397207705399178,0.029185180136215152,tail
158,0.0,0.5,0.5,3.8812499999999974,0.6931471803599453,0.02863655152656003,tail
159,0.25,0.25,0.5,3.9374999999999973,1.0397207705399178,0.028883959122981202,tail
160,0.75,0.0,0.25,3.862499999999997,0.5623351444188083,0.02994868477275836,tail
161,0.0,0.5,0.5,3.9187499999999966,0.6931471803599453,0.030196527865615292,tail
162,0.25,0.5,0.25,3.862499999999997,1.0397207705399178,0.030814938558563564,tail
163,0.25,0.5,0.25,3.937499999999997,1.0397207705399178,0.029580452104411487,tail
164,0.0,0.25,0.75,3.993749999999997,0.5623351444188083,0.029828393736784732,tail
165,0.0,0.25,0.75,4.0124999999999975,0.5623351444188083,0.030898765735192783,tail
166,0.5,0.0,0.5,4.068749999999997,0.6931471803599453,0.031146138167404393,tail
167,0.25,0.75,0.0,4.143749999999997,0.5623351444188083,0.029728245065719732,tail
168,0.25,0.25,0.5,4.143749999999997,1.0397207705399178,0.029728245065719732,tail
169,0.5,0.5,0.0,4.2187499999999964,0.6931471803599453,0.0316282164454593,tail
170,0.5,0.5,0.0,4.237499999999997,0.6931471803599453,0.031532721100469396,tail
171,0.5,0.25,0.25,4.256249999999997,1.0397207705399178,0.03143811954050437,tail
172,0.75,0.25,0.0,4.274999999999997,0.5623351444188083,0.031344419858245695,tail
173,0.25,0.25,0.5,4.349999999999996,1.0397207705399178,0.030293335866435296,tail
174,0.25,0.25,0.5,4.274999999999997,1.0397207705399178,0.031238449254173024,tail
175,0.25,0.0,0.75,4.349999999999996,0.5623351444188083,0.030200580901789703,tail
176,0.25,0.0,0.75,4.4062499999999964,0.5623351444188083,0.031079460004983656,tail
177,0.25,0.75,0.0,4.462499999999997,0.5623351444188083,0.030245609185466746,tail
178,0.25,0.5,0.25,4.518749999999996,1.0397207705399178,0.029755185997570082,tail
179,0.25,0.0,0.75,4.537499999999997,0.5623351444188083,0.029881072139771245,tail
180,0.75,0.0,0.25,4.5937499999999964,0.5623351444188083,0.029401294009102956,tail
181,1.0,0.0,0.0,4.537499999999997,-1.000000082690371e-10,0.03001427069432957,tail
182,1.0,0.0,0.0,4.612499999999996,-1.000000082690371e-10,0.029180958180164203,tail
183,0.25,0.75,0.0,4.631249999999996,0.5623351444188083,0.030622484307104823,tail
184,0.5,0.25,0.25,4.649999999999996,1.0397207705399178,0.03147988706985059,tail
185,0.25,0.0,0.75,4.649999999999996,0.5623351444188083,0.03147988706985059,tail
186,0.5,0.0,0.5,4.668749999999996,0.6931471803599453,0.03174175069178063,tail
187,0.25,0.0,0.75,4.687499999999996,0.5623351444188083,0.03186636763556073,tail
188,0.25,0.0,0.75,4.631249999999996,0.5623351444188083,0.03250191801231361,tail
189,0.25,0.5,0.25,4.687499999999996,1.0397207705399178,0.03196393163156267,tail
190,0.5,0.5,0.0,4.743749999999996,0.6931471803599453,0.03113919766269484,tail
191,0.25,0.5,0.25,4.762499999999996,1.0397207705399178,0.031067047789149906,tail
192,0.25,0.25,0.5,4.781249999999996,1.0397207705399178,0.031189392616810387,tail
193,0.25,0.25,0.5,4.837499999999996,1.0397207705399178,0.030367156123136316,tail
194,0.0,0.25,0.75,4.856249999999996,0.5623351444188083,0.031813018441529596,tail
195,0.75,0.0,0.25,4.912499999999995,0.5623351444188083,0.031344883731019055,tail
196,0.25,0.25,0.5,4.931249999999995,1.0397207705399178,0.03110020522049553,tail
197,0.5,0.25,0.25,4.987499999999995,1.0397207705399178,0.03196851749942598,tail
198,0.25,0.25,0.5,5.043749999999996,1.0397207705399178,0.03018334454951008,tail
199,0.5,0.25,0.25,5.099999999999995,1.0397207705399178,0.02978725200391,tail
200,0.5,0.0,0.5,5.118749999999995,0.6931471803599453,0.02988841371343671,tail
